##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	218_L8_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2000000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.2106525	32.0	32.0	32.0	32.0	32.0
2	31.647699	32.0	32.0	32.0	32.0	32.0
3	35.667796	37.0	37.0	37.0	32.0	37.0
4	36.1113965	37.0	37.0	37.0	32.0	37.0
5	36.384337	37.0	37.0	37.0	37.0	37.0
6	40.4076925	42.0	42.0	42.0	37.0	42.0
7	40.518945	42.0	42.0	42.0	37.0	42.0
8	40.7703905	42.0	42.0	42.0	37.0	42.0
9	40.844144	42.0	42.0	42.0	37.0	42.0
10-11	40.863181749999995	42.0	42.0	42.0	37.0	42.0
12-13	40.87555025	42.0	42.0	42.0	37.0	42.0
14-15	40.8669895	42.0	42.0	42.0	37.0	42.0
16-17	40.82116675	42.0	42.0	42.0	37.0	42.0
18-19	40.799220250000005	42.0	42.0	42.0	37.0	42.0
20-21	40.7781195	42.0	42.0	42.0	37.0	42.0
22-23	40.77512325	42.0	42.0	42.0	37.0	42.0
24-25	40.730515749999995	42.0	42.0	42.0	37.0	42.0
26-27	40.654948250000004	42.0	42.0	42.0	37.0	42.0
28-29	40.62161125	42.0	42.0	42.0	37.0	42.0
30-31	40.591194	42.0	42.0	42.0	37.0	42.0
32-33	40.57954025	42.0	42.0	42.0	37.0	42.0
34-35	40.5471765	42.0	42.0	42.0	37.0	42.0
36-37	40.526063750000006	42.0	42.0	42.0	37.0	42.0
38-39	40.4867175	42.0	42.0	42.0	37.0	42.0
40-41	40.45624175	42.0	42.0	42.0	37.0	42.0
42-43	40.44724075	42.0	42.0	42.0	37.0	42.0
44-45	40.43640775	42.0	42.0	42.0	37.0	42.0
46-47	40.3805235	42.0	42.0	42.0	37.0	42.0
48-49	40.346042499999996	42.0	42.0	42.0	37.0	42.0
50-51	40.33055925	42.0	42.0	42.0	37.0	42.0
52-53	40.28004	42.0	42.0	42.0	37.0	42.0
54-55	40.2766825	42.0	42.0	42.0	37.0	42.0
56-57	40.241766999999996	42.0	42.0	42.0	37.0	42.0
58-59	40.1887	42.0	42.0	42.0	37.0	42.0
60-61	40.122279500000005	42.0	42.0	42.0	37.0	42.0
62-63	40.123998	42.0	42.0	42.0	37.0	42.0
64-65	40.094601749999995	42.0	42.0	42.0	37.0	42.0
66-67	40.01020525	42.0	42.0	42.0	37.0	42.0
68-69	39.91241025	42.0	42.0	42.0	37.0	42.0
70-71	39.90193	42.0	42.0	42.0	37.0	42.0
72-73	39.82853325	42.0	42.0	42.0	37.0	42.0
74-75	39.7862675	42.0	42.0	42.0	37.0	42.0
76-77	39.14515825	42.0	39.5	42.0	32.0	42.0
78-79	39.38872725	42.0	39.5	42.0	32.0	42.0
80-81	39.74811875	42.0	42.0	42.0	34.5	42.0
82-83	39.641129	42.0	42.0	42.0	32.0	42.0
84-85	39.767419000000004	42.0	42.0	42.0	37.0	42.0
86-87	39.753365	42.0	42.0	42.0	37.0	42.0
88-89	39.7229085	42.0	42.0	42.0	34.5	42.0
90-91	39.67295275	42.0	42.0	42.0	32.0	42.0
92-93	39.57287375	42.0	42.0	42.0	32.0	42.0
94-95	39.644825499999996	42.0	42.0	42.0	32.0	42.0
96-97	39.57541	42.0	42.0	42.0	32.0	42.0
98-99	39.518542749999995	42.0	42.0	42.0	32.0	42.0
100	39.491039	42.0	42.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	3	0.07955843831059184
1103	4	0.0787352429461805
1103	5	-0.0467470987497407
1103	6	-0.08190710280802449
1103	7	0.027513412114060998
1103	8	-0.01940651227132406
1103	9	-0.053243681237233886
1103	10-11	-0.0353070350981568
1103	12-13	-0.0028495837001543123
1103	14-15	0.019423330473813394
1103	16-17	-0.05000474235541219
1103	18-19	-0.02226808008207115
1103	20-21	-0.034242885750217056
1103	22-23	-0.09336766273255392
1103	24-25	-0.10053995597289145
1103	26-27	-0.03539796038121068
1103	28-29	-0.12212861233665961
1103	30-31	-0.0974656958563358
1103	32-33	0.007588716431719433
1103	34-35	-0.01814320854521867
1103	36-37	-0.04830294547728187
1103	38-39	-0.09563497949133648
1103	40-41	-0.1671992722598219
1103	42-43	-0.2090630501626478
1103	44-45	-0.2091448780829097
1103	46-47	-0.24438980962187884
1103	48-49	-0.16670181846384935
1103	50-51	-0.17755724497872905
1103	52-53	-0.26829884697553297
1103	54-55	-0.21782935443751228
1103	56-57	-0.18809451862252757
1103	58-59	-0.10620746319203533
1103	60-61	-0.09767994632223775
1103	62-63	-0.10966841782016701
1103	64-65	-0.19945288894258795
1103	66-67	-0.1895523405946804
1103	68-69	-0.15684381183724838
1103	70-71	-0.13005542023308436
1103	72-73	-0.06381660279497936
1103	74-75	-0.09462107698815458
1103	76-77	-0.08211730287013097
1103	78-79	-0.08628486261341806
1103	80-81	-0.10524511437895967
1103	82-83	-0.05728492237092553
1103	84-85	-0.09681637335975779
1103	86-87	-0.036989545194551
1103	88-89	-0.13038927761735408
1103	90-91	-0.051459722591566504
1103	92-93	0.02613963526366092
1103	94-95	-0.021425510297561345
1103	96-97	-0.10176637323965565
1103	98-99	-0.13786994115839946
1103	100	-0.010196534983052175
1104	1	0.010968995193533004
1104	2	-0.03310861654778563
1104	3	-0.09075646172581031
1104	4	-0.11985421575151634
1104	5	0.06808597480508638
1104	6	0.008734553698815262
1104	7	-0.1329244087781305
1104	8	-0.022193138652234268
1104	9	-0.014100494244459583
1104	10-11	-0.06065586372046994
1104	12-13	-0.04228665266957421
1104	14-15	-0.006792400616703276
1104	16-17	-0.1942323108449031
1104	18-19	-0.026601443217913356
1104	20-21	-0.08619791673447708
1104	22-23	-0.11233926523073734
1104	24-25	-0.020915178381464727
1104	26-27	-0.10092102171534378
1104	28-29	-0.03199600701350391
1104	30-31	-0.12492861355863027
1104	32-33	-0.0640871334329205
1104	34-35	-0.05567219514393429
1104	36-37	-0.055366978978717896
1104	38-39	-0.049272915276638685
1104	40-41	0.0011243821912572116
1104	42-43	-0.0013538042830560926
1104	44-45	0.03998231770407301
1104	46-47	0.006645294130663615
1104	48-49	-0.01365112590794837
1104	50-51	0.032800246159212065
1104	52-53	-0.06018401886630187
1104	54-55	-0.04064484835450344
1104	56-57	-0.04273834031915413
1104	58-59	-0.012195290636249467
1104	60-61	-0.04488917221375743
1104	62-63	-0.04363106691988605
1104	64-65	-0.07739674621412007
1104	66-67	0.03280275929953547
1104	68-69	0.041394195621087704
1104	70-71	-0.03238275196636664
1104	72-73	0.005642962815919361
1104	74-75	-0.06744366670218227
1104	76-77	-0.08061684576053096
1104	78-79	-0.024685542838248864
1104	80-81	0.06849512097402766
1104	82-83	0.03824979134324735
1104	84-85	0.05886010045167467
1104	86-87	-0.0020922914262158088
1104	88-89	0.08749214710458375
1104	90-91	0.03343327008587238
1104	92-93	0.14298473664293
1104	94-95	-0.03371139515149224
1104	96-97	0.06769126644037726
1104	98-99	0.26587355395092516
1104	100	0.29559766664704057
1105	1	0.026812714332365317
1105	2	0.028725102063308583
1105	3	0.049970661859887855
1105	4	0.02282078513284347
1105	5	0.02281792528241766
1105	6	0.053625776476245335
1105	7	0.051727309960632795
1105	8	0.006766320668170067
1105	9	0.043637159921352975
1105	10-11	0.05464495583503037
1105	12-13	0.08621462930489088
1105	14-15	-0.055201615190291875
1105	16-17	0.029212116255664
1105	18-19	0.04065306697173554
1105	20-21	0.030883033393358517
1105	22-23	-0.01505747005119673
1105	24-25	0.018028950790238696
1105	26-27	-0.016416080826786583
1105	28-29	-0.06053029505371654
1105	30-31	-0.0820160998039654
1105	32-33	0.01734610020086791
1105	34-35	0.013835762597771861
1105	36-37	-0.001397056939204333
1105	38-39	0.0069738648898436395
1105	40-41	-0.025624896161637878
1105	42-43	-0.02539457119452493
1105	44-45	0.0030348539218749693
1105	46-47	-0.030108941403057088
1105	48-49	-0.01750530861018973
1105	50-51	-0.15911238796122973
1105	52-53	-0.044194394305847595
1105	54-55	0.044552446598075335
1105	56-57	0.04088585760482033
1105	58-59	0.009594518754255432
1105	60-61	0.061974905015532045
1105	62-63	0.05564525846279622
1105	64-65	-0.060512157368968644
1105	66-67	-0.006481613961533128
1105	68-69	0.05481228186344822
1105	70-71	0.030935863345810333
1105	72-73	0.1401907560995852
1105	74-75	0.0392539302293784
1105	76-77	-0.07995939801694618
1105	78-79	0.011607434318428034
1105	80-81	0.10410531875627527
1105	82-83	-0.03895668486177328
1105	84-85	0.09386042415571438
1105	86-87	0.10151851123170275
1105	88-89	0.06084711356704986
1105	90-91	-0.027357403865458707
1105	92-93	0.013902096646624784
1105	94-95	0.052298503401218
1105	96-97	0.05074302273394693
1105	98-99	-0.14221610679511798
1105	100	0.03873356555750007
1106	1	-0.09644623108758665
1106	2	-0.1279353050331622
1106	3	-0.10864994081421742
1106	4	-0.16374827130722025
1106	5	-0.0868942827811523
1106	6	-0.19255489667769865
1106	7	-0.17550256431169942
1106	8	-0.16854549207020142
1106	9	-0.07306589506962524
1106	10-11	-0.013091563777429371
1106	12-13	0.007201411834813598
1106	14-15	-0.059364715261708056
1106	16-17	-0.13249547114103422
1106	18-19	-0.11486416982917547
1106	20-21	-0.03469140835611739
1106	22-23	-0.0561074264268413
1106	24-25	-0.15943439367562462
1106	26-27	-0.047000652778329766
1106	28-29	-0.0537647813219948
1106	30-31	0.02505441370865924
1106	32-33	-0.037746415857398574
1106	34-35	-0.18338089085435172
1106	36-37	-0.13434823958314013
1106	38-39	-0.18054907333974057
1106	40-41	-0.13978064528409107
1106	42-43	-0.12809613330843206
1106	44-45	-0.07086556934980592
1106	46-47	-0.023589708417297572
1106	48-49	-0.12273960599024036
1106	50-51	-0.23083514664355675
1106	52-53	-0.1736352534131953
1106	54-55	-0.04504715411076887
1106	56-57	-0.02324648864225054
1106	58-59	-0.061566375699918297
1106	60-61	-0.10301934470793839
1106	62-63	-0.2279766990433174
1106	64-65	-0.21090420017949185
1106	66-67	-0.2216582222253365
1106	68-69	-0.22052767997314504
1106	70-71	-0.07859407054651513
1106	72-73	-0.039517683560347905
1106	74-75	-0.05775219526171327
1106	76-77	-0.1723247497009126
1106	78-79	-0.07576772006775201
1106	80-81	-0.03198970536699619
1106	82-83	-0.1536076928235275
1106	84-85	-0.06782261614839769
1106	86-87	-0.04879435396480858
1106	88-89	0.04510833500623335
1106	90-91	2.7786816595920527E-4
1106	92-93	0.045563547579575925
1106	94-95	-0.03971475515721323
1106	96-97	-0.05172303262759215
1106	98-99	-0.1328024137937973
1106	100	-0.1010436517796478
1107	1	-0.02567873199948778
1107	2	0.022739921678585517
1107	3	-0.10746644024438723
1107	4	0.006844542831544231
1107	5	-0.029168147347405693
1107	6	0.09717807379600885
1107	7	-0.041752743984382334
1107	8	0.01468896695163835
1107	9	0.027510453646925725
1107	10-11	0.06255255220828104
1107	12-13	-0.008021699461757237
1107	14-15	0.020943292898138566
1107	16-17	0.1302949217282574
1107	18-19	0.11516365024366593
1107	20-21	0.1863599791001178
1107	22-23	0.13502382668911395
1107	24-25	0.14002264486322247
1107	26-27	0.14094414993093096
1107	28-29	0.16043183994007393
1107	30-31	0.1503403336397966
1107	32-33	0.1836974242630447
1107	34-35	0.1750829598118031
1107	36-37	0.18469356368449752
1107	38-39	0.1885772322664181
1107	40-41	0.17127719823258047
1107	42-43	0.11006372222551875
1107	44-45	0.07406063794564943
1107	46-47	0.043368628443190005
1107	48-49	-0.04884839919171924
1107	50-51	-0.09276676301696796
1107	52-53	0.07989699554068608
1107	54-55	-0.060423203607378184
1107	56-57	0.01726562216239813
1107	58-59	0.008219766100751258
1107	60-61	0.09200138460217744
1107	62-63	0.06902481893761347
1107	64-65	-0.02311034646986343
1107	66-67	0.06009202253840584
1107	68-69	0.07932478582126379
1107	70-71	0.10331600462831858
1107	72-73	-0.031348884728700455
1107	74-75	-0.01438447675744925
1107	76-77	0.07098411425715057
1107	78-79	-0.04989214587953228
1107	80-81	0.02523209408874294
1107	82-83	-0.042868721816276434
1107	84-85	-0.013775304269096011
1107	86-87	-0.08066055253578241
1107	88-89	-0.06041057812708317
1107	90-91	0.09126838903661394
1107	92-93	0.07305879136455928
1107	94-95	0.1045590312408251
1107	96-97	0.24725065783941602
1107	98-99	0.1342136301389445
1107	100	0.1302968563785427
1108	1	0.062790807254828
1108	2	0.11412857046677871
1108	3	0.13731022490161848
1108	4	0.056210721678070286
1108	5	0.026634707038105887
1108	6	0.08833290479567069
1108	7	0.09215866033634512
1108	8	0.13217349386797395
1108	9	0.09754679366325547
1108	10-11	0.05789114860044009
1108	12-13	0.09047824231473811
1108	14-15	0.09576706270695468
1108	16-17	0.18518366224144955
1108	18-19	0.10006157316059472
1108	20-21	0.1729509683576822
1108	22-23	0.13597782532743707
1108	24-25	0.08961507662598933
1108	26-27	0.14376855484524498
1108	28-29	0.18868717862059015
1108	30-31	0.10483332962161285
1108	32-33	0.07954588371246984
1108	34-35	0.1498507127972104
1108	36-37	0.06376872170657322
1108	38-39	0.15946477949799487
1108	40-41	0.22182736126722347
1108	42-43	0.2578135182098862
1108	44-45	0.27258436999613167
1108	46-47	0.1988687815022132
1108	48-49	0.21522509345995644
1108	50-51	0.14092636818656956
1108	52-53	0.17525513902552348
1108	54-55	0.20142529396521525
1108	56-57	0.16030251580716737
1108	58-59	0.15770446545359107
1108	60-61	0.021796117020706163
1108	62-63	0.1175814409081326
1108	64-65	0.12477533661348872
1108	66-67	0.20891172345792342
1108	68-69	0.24546026936552323
1108	70-71	0.13196486635978033
1108	72-73	0.16269205574992895
1108	74-75	0.24367294463583278
1108	76-77	0.2849826090348273
1108	78-79	0.312335598758267
1108	80-81	0.23991327433653709
1108	82-83	0.21342069028750643
1108	84-85	0.25874220457400554
1108	86-87	0.3223230624608391
1108	88-89	0.2885140275531697
1108	90-91	0.3084862660154002
1108	92-93	0.28166999402232307
1108	94-95	0.31255185638833893
1108	96-97	0.2566751448841842
1108	98-99	0.32304244419390216
1108	100	0.1985869807220837
1109	1	-0.021741464495207197
1109	2	-0.023778676472748117
1109	3	-0.038277836014906086
1109	4	-0.005241544590028013
1109	5	0.040628096725470186
1109	6	0.034758934161274624
1109	7	0.15945985054229794
1109	8	0.03837979421456339
1109	9	0.10374487019820577
1109	10-11	0.06891952831924897
1109	12-13	0.001027616399596809
1109	14-15	-0.020490373633379022
1109	16-17	0.029909080887470907
1109	18-19	-0.05877169178870645
1109	20-21	0.012172294368980374
1109	22-23	-0.004965421831947481
1109	24-25	-0.020514869996290486
1109	26-27	-0.031785503937065585
1109	28-29	-0.06713591272992403
1109	30-31	-0.10974581501368164
1109	32-33	-0.1436559328242808
1109	34-35	-0.07046558171475681
1109	36-37	-0.11404695346254101
1109	38-39	-0.14829766000012512
1109	40-41	-0.0829820889032149
1109	42-43	-0.08405553649151898
1109	44-45	0.019764512604282913
1109	46-47	-1.2387061043739322E-4
1109	48-49	0.03986544460745023
1109	50-51	0.11144033277615506
1109	52-53	-0.002942017474403258
1109	54-55	-0.07089952064971072
1109	56-57	0.03798133806824211
1109	58-59	0.035209200083158976
1109	60-61	0.1564643197459077
1109	62-63	0.03450223763564253
1109	64-65	-0.05149636380398448
1109	66-67	-0.005372422547530675
1109	68-69	0.04478890108936184
1109	70-71	-0.062465121527012
1109	72-73	0.007922991921240907
1109	74-75	-0.029071393470438522
1109	76-77	0.07731765406461477
1109	78-79	-0.06451760634035253
1109	80-81	-0.05061598689498936
1109	82-83	-0.28091703953579383
1109	84-85	-0.23197347688130066
1109	86-87	-0.08823167843815583
1109	88-89	-0.03699591794892143
1109	90-91	-0.15162525871195243
1109	92-93	-0.18833319703023932
1109	94-95	0.11300203294004518
1109	96-97	-0.05162620343964619
1109	98-99	0.04525950005648838
1109	100	-0.0014897990971576291
1110	1	0.05682477820098342
1110	2	0.06603548557101746
1110	3	0.04086283413217018
1110	4	0.04288062960597472
1110	5	-0.001650989344234688
1110	6	0.12159557423912304
1110	7	0.06594270740011865
1110	8	0.11149326487287681
1110	9	0.08157720677283464
1110	10-11	0.07283774867932635
1110	12-13	0.0663662668729188
1110	14-15	0.13188105803904904
1110	16-17	0.12485332998351595
1110	18-19	0.04313600834750986
1110	20-21	0.0597954247281578
1110	22-23	0.10362661881855217
1110	24-25	0.14581038339599672
1110	26-27	0.16277476330628105
1110	28-29	0.10497961282965917
1110	30-31	0.020437943878285125
1110	32-33	0.09377671899500228
1110	34-35	0.16644953177111432
1110	36-37	0.07025695125575027
1110	38-39	0.11998436402125634
1110	40-41	0.13924061591467307
1110	42-43	0.12721710695677757
1110	44-45	0.07616765369763101
1110	46-47	0.09012179040215074
1110	48-49	-0.07063984797763823
1110	50-51	0.024996187653442803
1110	52-53	0.08905091354611727
1110	54-55	-0.051248658111980205
1110	56-57	-0.03355264969125216
1110	58-59	0.08645492055754289
1110	60-61	0.01661916691632115
1110	62-63	0.1145946528586208
1110	64-65	0.1334397571994046
1110	66-67	0.18362418903878108
1110	68-69	0.220887935398963
1110	70-71	0.13342821258788007
1110	72-73	0.11751691457792646
1110	74-75	0.22232482460450598
1110	76-77	0.0890944947431791
1110	78-79	0.2229437855356835
1110	80-81	0.1792126960593734
1110	82-83	0.1532050433547738
1110	84-85	-0.01896840443935588
1110	86-87	0.028142644584654875
1110	88-89	0.1522638995861172
1110	90-91	0.21698019076476527
1110	92-93	0.15199818284081346
1110	94-95	0.07132182189559444
1110	96-97	0.16834926194630384
1110	98-99	0.27451933495347447
1110	100	0.23528681262793327
1111	1	0.018442769862065944
1111	2	-0.04895239499096604
1111	3	0.01745590297183952
1111	4	-0.02918117934550679
1111	5	-0.02810344187427205
1111	6	-0.03486195615759158
1111	7	-0.19089016404497272
1111	8	-0.17722074346055194
1111	9	-0.09004448971060697
1111	10-11	-0.07191277813927854
1111	12-13	-0.16528975374947663
1111	14-15	-0.1447175222023276
1111	16-17	-0.11693970618150473
1111	18-19	-0.10090145554167407
1111	20-21	-0.11127953815804403
1111	22-23	-0.07003413705797357
1111	24-25	0.028298569797925666
1111	26-27	0.03195524526139337
1111	28-29	-0.018672624925955006
1111	30-31	0.025155238762806675
1111	32-33	0.019059399385021436
1111	34-35	0.08746627258721418
1111	36-37	0.0319829763499726
1111	38-39	-0.014851838457595079
1111	40-41	0.03438883889093347
1111	42-43	-0.047289852907667296
1111	44-45	-0.082601251914312
1111	46-47	-0.09235049701293718
1111	48-49	0.07180096550037973
1111	50-51	0.1413471412761993
1111	52-53	0.02358729415070826
1111	54-55	0.09440425795485652
1111	56-57	0.040373620481418016
1111	58-59	0.027478463594498237
1111	60-61	-0.009909036987060915
1111	62-63	-0.0044453963458366275
1111	64-65	0.0943590232189706
1111	66-67	0.1266899415029954
1111	68-69	0.06997896147910865
1111	70-71	-0.04120110641660091
1111	72-73	-0.0039034371061390516
1111	74-75	-0.006435668968563846
1111	76-77	0.009488269976856145
1111	78-79	0.032193929222700035
1111	80-81	0.021897230113630428
1111	82-83	0.1237969236008496
1111	84-85	0.06650198822439535
1111	86-87	-0.022086512005451198
1111	88-89	0.05176003830143827
1111	90-91	0.08715020905332693
1111	92-93	-0.007427056132854659
1111	94-95	0.05197350999919337
1111	96-97	-0.08452399337701166
1111	98-99	-0.008879013869261598
1111	100	-0.0067283327942888604
1112	1	0.01947663755988671
1112	2	0.12692500520104844
1112	3	0.11223599787687988
1112	4	0.13750876130795575
1112	5	0.04587124244654461
1112	6	0.22974900260996378
1112	7	0.2582804285981979
1112	8	0.17101950031564428
1112	9	0.13954242755399093
1112	10-11	0.09976363193559479
1112	12-13	0.2073336122256535
1112	14-15	0.21420410410264878
1112	16-17	0.19709136253185733
1112	18-19	0.14014670031082233
1112	20-21	0.11664637047530135
1112	22-23	0.24790576152765453
1112	24-25	0.23348758254493873
1112	26-27	0.12553126990255947
1112	28-29	0.19415090869572538
1112	30-31	0.2351061887291337
1112	32-33	0.2279289112717251
1112	34-35	0.1847428469289909
1112	36-37	0.11387152618747365
1112	38-39	0.25665054212051785
1112	40-41	0.33842634309593933
1112	42-43	0.3220111124018814
1112	44-45	0.21933150429799042
1112	46-47	0.310793102917593
1112	48-49	0.23607165403693386
1112	50-51	0.3128495218543108
1112	52-53	0.21456813436292776
